Ticket_ID,Customer_ID,Created_Date,Created_Time,Channel,Category,Sub_Category,Priority,Agent_ID,Customer_City,Customer_Type,Ticket_Status,First_Response_Minutes,Resolution_Hours,Reopened,Escalated,CSAT_Score,Resolved_Date,Resolved_Time
TKT002531,CUST00173,05-06-2026 00:00,00-01-1900 23:41,Email,Delivery,Missing Order,High,AG013,Chennai,Returning,Closed,48,5.24,Yes,No,,06-06-2026 00:00,00-01-1900 04:56
TKT002532,CUST00374,11-04-2026 00:00,00-01-1900 10:24,Phone,Delivery,Wrong Address,Medium,AG010,Bengaluru,Returning,Closed,69,17.1,No,No,5,12-04-2026 00:00,00-01-1900 03:30
TKT002533,CUST03477,08-06-2026 00:00,00-01-1900 20:07,Phone,Payment,Amount Debited,Medium,AG005,Chennai,Returning,Closed,57,8.32,No,No,4,09-06-2026 00:00,00-01-1900 04:26
TKT002534,CUST03486,10-05-2026 00:00,00-01-1900 17:08,Phone,Payment,Payment Failed,High,AG006,Bengaluru,Premium,Closed,24,2.21,No,No,5,10-05-2026 00:00,00-01-1900 19:21
TKT002535,CUST01726,30-01-2026 00:00,00-01-1900 11:58,Phone,Delivery,Tracking Issue,High,AG012,Chennai,Returning,Closed,46,6.22,No,No,,30-01-2026 00:00,00-01-1900 18:11
TKT002536,CUST04046,19-04-2026 00:00,00-01-1900 04:22,Phone,Account,Profile Update,Medium,AG036,Bengaluru,Returning,Pending,85,,No,No,,,
TKT002537,CUST00417,12-01-2026 00:00,00-01-1900 22:39,Phone,Cancellation,Seller Cancellation,Medium,AG014,Hyderabad,Returning,Closed,78,15.2,No,No,5,13-01-2026 00:00,00-01-1900 13:51
TKT002538,CUST00545,10-05-2026 00:00,00-01-1900 14:51,Chat,Payment,Amount Debited,Medium,AG002,Delhi,Premium,Closed,87,8.4,No,No,4,10-05-2026 00:00,00-01-1900 23:15
TKT002539,CUST01103,16-01-2026 00:00,00-01-1900 04:12,Chat,Account,Profile Update,Low,AG036,Mumbai,Returning,Closed,88,26.41,No,No,5,17-01-2026 00:00,00-01-1900 06:37
TKT002540,CUST00872,11-05-2026 00:00,00-01-1900 03:55,Chat,Delivery,Late Delivery,High,AG018,Chennai,New,Closed,45,1.47,No,No,5,11-05-2026 00:00,00-01-1900 05:24
TKT002541,CUST03463,11-01-2026 00:00,00-01-1900 10:48,Email,Technical,Checkout Error,Medium,AG028,Pune,Returning,Closed,69,17.6,No,No,4,12-01-2026 00:00,00-01-1900 04:24
TKT002542,CUST02508,19-06-2026 00:00,00-01-1900 18:45,Email,Delivery,Missing Order,High,AG015,Chennai,Premium,Closed,36,3.36,No,No,4,19-06-2026 00:00,00-01-1900 22:07
TKT002543,CUST01941,15-03-2026 00:00,00-01-1900 20:43,Phone,Delivery,Missing Order,Medium,AG013,Chennai,New,Closed,78,10.84,No,No,5,16-03-2026 00:00,00-01-1900 07:33
TKT002544,CUST03372,09-05-2026 00:00,00-01-1900 12:09,Phone,Technical,App Crash,Medium,AG028,Bengaluru,Premium,Closed,93,4.56,No,No,,09-05-2026 00:00,00-01-1900 16:43
TKT002545,CUST03482,12-02-2026 00:00,00-01-1900 23:29,Social Media,Delivery,Late Delivery,Medium,AG013,Hyderabad,New,Closed,67,9.98,No,No,5,13-02-2026 00:00,00-01-1900 09:28
TKT002546,CUST00509,13-05-2026 00:00,00-01-1900 00:41,Email,Product,Wrong Item,Medium,AG025,Bengaluru,Returning,Closed,59,10.82,No,No,4,13-05-2026 00:00,00-01-1900 11:31
TKT002547,CUST03589,20-04-2026 00:00,00-01-1900 15:49,Chat,Payment,Duplicate Charge,Low,AG001,Chennai,New,Closed,355,105.86,No,No,3,25-04-2026 00:00,00-01-1900 01:41
TKT002548,CUST01481,09-01-2026 00:00,00-01-1900 09:37,Email,Delivery,Missing Order,High,AG011,Mumbai,Premium,Closed,32,7.5,No,Yes,,09-01-2026 00:00,00-01-1900 17:07
TKT002549,CUST01103,10-06-2026 00:00,00-01-1900 21:28,Chat,Delivery,Tracking Issue,Medium,AG013,Bengaluru,Returning,Closed,80,16.06,No,No,,11-06-2026 00:00,00-01-1900 13:32
TKT002550,CUST02004,06-01-2026 00:00,00-01-1900 02:39,Email,Delivery,Late Delivery,High,AG017,Hyderabad,Returning,Closed,37,5.01,No,No,,06-01-2026 00:00,00-01-1900 07:39
TKT002551,CUST00881,23-05-2026 00:00,00-01-1900 08:40,Email,Delivery,Missing Order,Low,AG011,Delhi,New,Closed,85,34.88,No,No,5,24-05-2026 00:00,00-01-1900 19:33
TKT002552,CUST02417,11-06-2026 00:00,00-01-1900 05:08,Email,Delivery,Tracking Issue,Medium,AG017,Mumbai,Returning,Pending,72,,No,No,,,
TKT002553,CUST04403,14-04-2026 00:00,00-01-1900 14:01,Email,Payment,Payment Failed,High,AG001,Hyderabad,New,Closed,36,9.78,Yes,No,2,14-04-2026 00:00,00-01-1900 23:48
TKT002554,CUST01507,17-03-2026 00:00,00-01-1900 18:28,Email,Delivery,Missing Order,Low,AG013,Hyderabad,Returning,Closed,199,27.09,No,No,5,18-03-2026 00:00,00-01-1900 21:34
TKT002555,CUST03774,04-01-2026 00:00,00-01-1900 11:10,Email,Delivery,Tracking Issue,Low,AG012,Bengaluru,New,Closed,87,36.97,No,No,5,06-01-2026 00:00,00-01-1900 00:08
TKT002556,CUST00455,14-01-2026 00:00,00-01-1900 10:57,Email,Payment,EMI Issue,Medium,AG003,Bengaluru,Returning,Closed,36,4.7,No,No,5,14-01-2026 00:00,00-01-1900 15:39
TKT002557,CUST02078,17-01-2026 00:00,00-01-1900 05:58,Phone,Payment,Payment Failed,High,AG008,Mumbai,Returning,Closed,23,2.6,No,No,4,17-01-2026 00:00,00-01-1900 08:34
TKT002558,CUST02077,10-02-2026 00:00,00-01-1900 06:58,Email,Delivery,Missing Order,High,AG018,Hyderabad,New,Closed,22,6.13,No,No,4,10-02-2026 00:00,00-01-1900 13:05
TKT002559,CUST00839,12-01-2026 00:00,00-01-1900 21:03,Phone,Payment,Payment Failed,Medium,AG004,Hyderabad,Returning,Closed,116,15.38,No,No,,13-01-2026 00:00,00-01-1900 12:26
TKT002560,CUST00771,09-04-2026 00:00,00-01-1900 16:25,Social Media,Delivery,Tracking Issue,Critical,AG015,Delhi,Returning,Closed,11,2.69,No,Yes,4,09-04-2026 00:00,00-01-1900 19:06
TKT002561,CUST00048,18-06-2026 00:00,00-01-1900 10:15,Phone,Refund,Refund Rejected,Medium,AG002,Chennai,Premium,Pending,45,,No,No,,,
TKT002562,CUST03311,21-05-2026 00:00,00-01-1900 20:49,Phone,Technical,Coupon Error,Critical,AG033,Bengaluru,New,Closed,28,1.17,No,Yes,4,21-05-2026 00:00,00-01-1900 21:59
TKT002563,CUST00307,02-06-2026 00:00,00-01-1900 12:33,Email,Product,Missing Item,Low,AG019,Bengaluru,Returning,Closed,186,13.8,No,No,5,03-06-2026 00:00,00-01-1900 02:21
TKT002564,CUST01843,29-06-2026 00:00,00-01-1900 09:52,Phone,Delivery,Wrong Address,High,AG012,Chennai,Returning,Closed,36,5.03,No,No,,29-06-2026 00:00,00-01-1900 14:53
TKT002565,CUST00591,01-05-2026 00:00,00-01-1900 08:55,Social Media,Product,Missing Item,Medium,AG020,Hyderabad,New,Closed,51,8.9,No,Yes,4,01-05-2026 00:00,00-01-1900 17:49
TKT002566,CUST02854,15-02-2026 00:00,00-01-1900 09:42,Phone,Delivery,Late Delivery,Low,AG011,Mumbai,New,Closed,184,29.84,No,No,4,16-02-2026 00:00,00-01-1900 15:32
TKT002567,CUST04222,25-01-2026 00:00,00-01-1900 07:04,Phone,Account,Profile Update,Medium,AG035,Hyderabad,Returning,Closed,53,15.95,No,No,5,25-01-2026 00:00,00-01-1900 23:01
TKT002568,CUST03505,05-05-2026 00:00,00-01-1900 13:50,Phone,Refund,Refund Rejected,Low,AG003,Hyderabad,Returning,Closed,154,35.21,No,No,5,07-05-2026 00:00,00-01-1900 01:03
TKT002569,CUST01611,22-02-2026 00:00,00-01-1900 13:28,Phone,Account,Login Issue,Low,AG029,Bengaluru,Returning,Closed,97,29.87,No,No,5,23-02-2026 00:00,00-01-1900 19:21
TKT002570,CUST02823,29-06-2026 00:00,00-01-1900 16:41,Email,Account,OTP Issue,Medium,AG031,Delhi,Returning,Closed,43,10.19,No,Yes,,30-06-2026 00:00,00-01-1900 02:52
TKT002571,CUST04010,25-02-2026 00:00,00-01-1900 09:23,Social Media,Delivery,Late Delivery,Medium,AG010,Bengaluru,Returning,Closed,103,16.8,No,No,5,26-02-2026 00:00,00-01-1900 02:11
TKT002572,CUST00891,21-01-2026 00:00,00-01-1900 15:17,Chat,Payment,Duplicate Charge,Low,AG002,Hyderabad,Returning,Closed,193,37.59,No,No,5,23-01-2026 00:00,00-01-1900 04:52
TKT002573,CUST02864,26-06-2026 00:00,00-01-1900 14:00,Chat,Technical,Page Not Loading,Low,AG028,Hyderabad,Returning,Closed,323,78.74,No,No,3,29-06-2026 00:00,00-01-1900 20:44
TKT002574,CUST02583,24-04-2026 00:00,00-01-1900 21:15,Chat,Delivery,Wrong Address,High,AG015,Delhi,Returning,Closed,52,7.15,No,No,5,25-04-2026 00:00,00-01-1900 04:24
TKT002575,CUST03385,13-06-2026 00:00,00-01-1900 22:27,Email,Refund,Refund Delayed,Medium,AG004,Mumbai,Returning,Closed,67,19.12,No,No,4,14-06-2026 00:00,00-01-1900 17:34
TKT002576,CUST01812,27-05-2026 00:00,00-01-1900 15:51,Email,Delivery,Missing Order,Medium,AG012,Hyderabad,Returning,Closed,74,8.42,No,No,5,28-05-2026 00:00,00-01-1900 00:16
TKT002577,CUST01494,26-04-2026 00:00,00-01-1900 13:38,Chat,Refund,Refund Rejected,Medium,AG001,Pune,Returning,Closed,71,13.7,No,No,4,27-04-2026 00:00,00-01-1900 03:20
TKT002578,CUST02318,10-01-2026 00:00,00-01-1900 14:51,Phone,Payment,EMI Issue,High,AG002,Chennai,Returning,Closed,42,4.7,No,No,,10-01-2026 00:00,00-01-1900 19:33
TKT002579,CUST00391,05-02-2026 00:00,00-01-1900 20:37,Social Media,Account,Login Issue,High,AG033,Bengaluru,New,Closed,51,5.82,No,No,4,06-02-2026 00:00,00-01-1900 02:27
TKT002580,CUST03418,21-03-2026 00:00,00-01-1900 05:45,Chat,Account,OTP Issue,Medium,AG036,Delhi,New,Closed,40,8.66,No,No,4,21-03-2026 00:00,00-01-1900 14:24
TKT002581,CUST04423,21-02-2026 00:00,00-01-1900 07:22,Phone,Delivery,Wrong Address,Medium,AG018,Pune,Returning,Closed,40,10.41,No,No,,21-02-2026 00:00,00-01-1900 17:46
TKT002582,CUST04480,19-01-2026 00:00,00-01-1900 18:29,Chat,Payment,Payment Failed,Medium,AG004,Mumbai,Returning,Closed,108,21.01,No,No,4,20-01-2026 00:00,00-01-1900 15:29
TKT002583,CUST00866,09-02-2026 00:00,00-01-1900 16:38,Email,Delivery,Tracking Issue,Low,AG013,Hyderabad,New,Closed,153,30.52,No,No,5,10-02-2026 00:00,00-01-1900 23:09
TKT002584,CUST02376,03-06-2026 00:00,00-01-1900 17:22,Phone,Product,Wrong Item,Medium,AG023,Chennai,Premium,Closed,57,4.93,No,No,4,03-06-2026 00:00,00-01-1900 22:17
TKT002585,CUST02819,01-04-2026 00:00,00-01-1900 09:02,Chat,Product,Missing Item,Medium,AG021,Bengaluru,Returning,Closed,38,20.74,No,No,5,02-04-2026 00:00,00-01-1900 05:47
TKT002586,CUST02646,22-01-2026 00:00,00-01-1900 10:30,Social Media,Payment,Amount Debited,Low,AG001,Pune,Returning,Pending,234,,No,No,,,
TKT002587,CUST01106,28-06-2026 00:00,00-01-1900 18:48,Phone,Account,OTP Issue,Low,AG031,Pune,Premium,Closed,183,18.32,No,No,5,29-06-2026 00:00,00-01-1900 13:07
TKT002588,CUST00266,19-01-2026 00:00,00-01-1900 13:03,Phone,Payment,Payment Failed,Low,AG002,Mumbai,New,Closed,105,42.07,No,No,5,21-01-2026 00:00,00-01-1900 07:07
TKT002589,CUST01037,28-04-2026 00:00,00-01-1900 10:39,Chat,Payment,Payment Failed,Medium,AG002,Mumbai,New,Closed,109,52.63,No,Yes,3,30-04-2026 00:00,00-01-1900 15:17
TKT002590,CUST02821,12-04-2026 00:00,00-01-1900 13:04,Chat,Delivery,Missing Order,High,AG012,Pune,New,Closed,24,6.84,No,No,,12-04-2026 00:00,00-01-1900 19:54
TKT002591,CUST00759,24-03-2026 00:00,00-01-1900 07:07,Phone,Cancellation,Seller Cancellation,Medium,AG017,Bengaluru,Premium,Closed,59,6.32,No,No,5,24-03-2026 00:00,00-01-1900 13:27
TKT002592,CUST00248,08-04-2026 00:00,00-01-1900 08:50,Phone,Delivery,Missing Order,Medium,AG010,Delhi,New,Closed,118,61.57,No,No,4,10-04-2026 00:00,00-01-1900 22:24
TKT002593,CUST02548,30-03-2026 00:00,00-01-1900 19:00,Chat,Payment,Duplicate Charge,Medium,AG004,Bengaluru,New,Closed,81,15.41,No,No,5,31-03-2026 00:00,00-01-1900 10:24
TKT002594,CUST01706,03-02-2026 00:00,00-01-1900 04:19,Email,Technical,App Crash,High,AG036,Bengaluru,Returning,Closed,49,3.96,No,No,,03-02-2026 00:00,00-01-1900 08:17
TKT002595,CUST03596,07-02-2026 00:00,00-01-1900 19:23,Phone,Payment,Payment Failed,High,AG006,Pune,Returning,Closed,32,2.89,No,Yes,4,07-02-2026 00:00,00-01-1900 22:16
TKT002596,CUST02064,14-03-2026 00:00,00-01-1900 06:16,Chat,Account,Account Locked,Critical,AG034,Hyderabad,Returning,Closed,28,5.48,No,Yes,3,14-03-2026 00:00,00-01-1900 11:45
TKT002597,CUST01484,23-03-2026 00:00,00-01-1900 22:46,Phone,Payment,Amount Debited,Critical,AG004,Bengaluru,New,Closed,47,5.52,No,No,4,24-03-2026 00:00,00-01-1900 04:17
TKT002598,CUST01702,12-05-2026 00:00,00-01-1900 19:20,Email,Delivery,Wrong Address,Critical,AG015,Pune,Returning,Closed,14,2,No,No,5,12-05-2026 00:00,00-01-1900 21:20
TKT002599,CUST01638,03-05-2026 00:00,00-01-1900 10:32,Chat,Payment,Amount Debited,Medium,AG003,Bengaluru,Returning,Closed,61,16.83,No,No,5,04-05-2026 00:00,00-01-1900 03:21
TKT002600,CUST02293,02-02-2026 00:00,00-01-1900 11:39,Chat,Refund,Return Pickup,Medium,AG002,Hyderabad,Premium,Closed,46,22.47,No,No,4,03-02-2026 00:00,00-01-1900 10:08
TKT002601,CUST03913,02-05-2026 00:00,00-01-1900 01:39,Email,Refund,Return Pickup,Medium,AG009,Bengaluru,Returning,Closed,93,13.96,No,No,5,02-05-2026 00:00,00-01-1900 15:37
TKT002602,CUST03337,26-05-2026 00:00,00-01-1900 13:31,Social Media,Technical,Checkout Error,Medium,AG030,Hyderabad,Returning,Closed,74,22.52,No,No,,27-05-2026 00:00,00-01-1900 12:02
TKT002603,CUST03429,31-01-2026 00:00,00-01-1900 21:32,Chat,Cancellation,Seller Cancellation,Medium,AG015,Hyderabad,Returning,Closed,56,13.32,No,No,,01-02-2026 00:00,00-01-1900 10:52
TKT002604,CUST03386,21-06-2026 00:00,00-01-1900 10:11,Chat,Payment,Amount Debited,Low,AG001,Delhi,Returning,Closed,148,9.47,Yes,No,,21-06-2026 00:00,00-01-1900 19:39
TKT002605,CUST03114,10-01-2026 00:00,00-01-1900 17:12,Chat,Payment,EMI Issue,Medium,AG005,Delhi,New,Closed,62,15.34,No,No,5,11-01-2026 00:00,00-01-1900 08:32
TKT002606,CUST02906,01-01-2026 00:00,00-01-1900 23:55,Chat,Delivery,Wrong Address,Low,AG015,Chennai,New,Pending,135,,No,No,,,
TKT002607,CUST02998,19-06-2026 00:00,00-01-1900 23:11,Chat,Delivery,Tracking Issue,High,AG014,Chennai,Returning,Closed,122,15.59,No,Yes,2,20-06-2026 00:00,00-01-1900 14:47
TKT002608,CUST01796,20-04-2026 00:00,00-01-1900 00:49,Email,Product,Missing Item,Critical,AG027,Hyderabad,New,Closed,13,2.87,No,No,4,20-04-2026 00:00,00-01-1900 03:41
TKT002609,CUST02685,07-01-2026 00:00,00-01-1900 16:14,Email,Payment,EMI Issue,High,AG006,Delhi,Returning,Closed,34,2.04,No,No,5,07-01-2026 00:00,00-01-1900 18:16
TKT002610,CUST01503,18-05-2026 00:00,00-01-1900 21:58,Phone,Technical,Checkout Error,High,AG033,Bengaluru,Returning,Closed,57,3.46,No,No,5,19-05-2026 00:00,00-01-1900 01:26
TKT002611,CUST01786,07-04-2026 00:00,00-01-1900 12:57,Chat,Refund,Return Pickup,Medium,AG003,Pune,Premium,Closed,94,10.96,No,No,,07-04-2026 00:00,00-01-1900 23:55
TKT002612,CUST01983,27-06-2026 00:00,00-01-1900 14:05,Email,Refund,Return Pickup,High,AG001,Mumbai,Returning,Pending,20,,No,No,,,
TKT002613,CUST01621,09-06-2026 00:00,00-01-1900 19:41,Email,Refund,Refund Rejected,Medium,AG006,Chennai,New,Closed,109,22.42,No,No,4,10-06-2026 00:00,00-01-1900 18:06
TKT002614,CUST04021,14-01-2026 00:00,00-01-1900 04:00,Email,Account,Login Issue,Low,AG036,Mumbai,Premium,Closed,195,28.73,No,No,5,15-01-2026 00:00,00-01-1900 08:44
TKT002615,CUST04353,04-06-2026 00:00,00-01-1900 13:05,Email,Refund,Return Pickup,Medium,AG001,Mumbai,New,Closed,39,9.78,No,No,4,04-06-2026 00:00,00-01-1900 22:52
TKT002616,CUST01628,25-04-2026 00:00,00-01-1900 10:34,Chat,Delivery,Late Delivery,Medium,AG012,Delhi,Returning,Closed,47,6.97,No,No,5,25-04-2026 00:00,00-01-1900 17:32
TKT002617,CUST02056,12-04-2026 00:00,00-01-1900 06:20,Chat,Technical,Page Not Loading,Critical,AG034,Pune,Returning,Closed,10,2.56,No,No,,12-04-2026 00:00,00-01-1900 08:54
TKT002618,CUST04005,24-06-2026 00:00,00-01-1900 19:49,Chat,Delivery,Wrong Address,Critical,AG013,Delhi,Returning,Closed,14,2.1,No,No,5,24-06-2026 00:00,00-01-1900 21:55
TKT002619,CUST00926,27-05-2026 00:00,00-01-1900 11:14,Email,Cancellation,Seller Cancellation,Medium,AG011,Hyderabad,Returning,Closed,91,12.17,Yes,No,4,27-05-2026 00:00,00-01-1900 23:24
TKT002620,CUST02203,16-06-2026 00:00,00-01-1900 11:48,Chat,Delivery,Late Delivery,High,AG011,Delhi,Returning,Closed,24,5.65,No,No,5,16-06-2026 00:00,00-01-1900 17:27
TKT002621,CUST03569,28-03-2026 00:00,00-01-1900 08:44,Phone,Delivery,Late Delivery,High,AG012,Hyderabad,New,Closed,38,3.47,No,Yes,5,28-03-2026 00:00,00-01-1900 12:12
TKT002622,CUST04209,13-03-2026 00:00,00-01-1900 00:39,Email,Cancellation,Order Cancellation,Medium,AG017,Mumbai,Returning,Closed,39,21.41,No,No,5,13-03-2026 00:00,00-01-1900 22:04
TKT002623,CUST01939,07-06-2026 00:00,00-01-1900 08:58,Email,Technical,Checkout Error,High,AG029,Chennai,Returning,Closed,24,5.04,No,No,5,07-06-2026 00:00,00-01-1900 14:00
TKT002624,CUST03763,28-01-2026 00:00,00-01-1900 16:57,Chat,Payment,Payment Failed,Medium,AG006,Hyderabad,Premium,Pending,127,,No,No,,,
TKT002625,CUST00847,13-04-2026 00:00,00-01-1900 14:37,Phone,Payment,Amount Debited,Medium,AG002,Pune,Premium,Closed,94,20.98,No,No,4,14-04-2026 00:00,00-01-1900 11:35
TKT002626,CUST01540,18-05-2026 00:00,00-01-1900 12:42,Email,Delivery,Tracking Issue,Medium,AG012,Hyderabad,Returning,Closed,100,20.09,No,No,4,19-05-2026 00:00,00-01-1900 08:47
TKT002627,CUST03492,18-05-2026 00:00,00-01-1900 08:06,Social Media,Refund,Refund Delayed,High,AG002,Bengaluru,Returning,Closed,82,11.04,No,No,3,18-05-2026 00:00,00-01-1900 19:08
TKT002628,CUST03379,14-06-2026 00:00,00-01-1900 15:24,Email,Payment,Duplicate Charge,Low,AG003,Mumbai,Returning,Open,186,,No,Yes,,,
TKT002629,CUST04436,02-02-2026 00:00,00-01-1900 07:23,Chat,Account,Account Locked,High,AG035,Pune,New,Closed,19,1.8,No,No,5,02-02-2026 00:00,00-01-1900 09:11
TKT002630,CUST03032,05-03-2026 00:00,00-01-1900 15:47,Chat,Account,OTP Issue,Medium,AG030,Pune,Returning,Closed,54,18.06,No,No,,06-03-2026 00:00,00-01-1900 09:50
TKT002631,CUST00455,25-02-2026 00:00,00-01-1900 11:43,Email,Payment,EMI Issue,Medium,AG002,Mumbai,New,Closed,84,12.47,No,No,4,26-02-2026 00:00,00-01-1900 00:11
TKT002632,CUST01880,04-06-2026 00:00,00-01-1900 09:41,Email,Delivery,Missing Order,Medium,AG012,Chennai,Returning,Closed,46,20.96,No,No,5,05-06-2026 00:00,00-01-1900 06:38
TKT002633,CUST02629,21-04-2026 00:00,00-01-1900 08:45,Chat,Cancellation,Order Cancellation,Medium,AG012,Chennai,Returning,Closed,82,17.93,No,No,5,22-04-2026 00:00,00-01-1900 02:40
TKT002634,CUST01286,06-05-2026 00:00,00-01-1900 13:51,Chat,Refund,Refund Rejected,High,AG001,Hyderabad,New,Closed,25,4.3,No,No,4,06-05-2026 00:00,00-01-1900 18:09
TKT002635,CUST01800,02-02-2026 00:00,00-01-1900 22:18,Chat,Cancellation,Order Cancellation,High,AG013,Hyderabad,New,Closed,56,2.29,No,No,5,03-02-2026 00:00,00-01-1900 00:35
TKT002636,CUST02596,03-02-2026 00:00,00-01-1900 09:27,Chat,Product,Quality Issue,High,AG021,Bengaluru,Returning,Closed,41,4.8,No,No,,03-02-2026 00:00,00-01-1900 14:15
TKT002637,CUST02857,30-05-2026 00:00,00-01-1900 02:27,Social Media,Refund,Refund Delayed,Medium,AG007,Hyderabad,Returning,Closed,112,16.83,No,No,5,30-05-2026 00:00,00-01-1900 19:17
TKT002638,CUST03879,20-02-2026 00:00,00-01-1900 02:20,Chat,Account,OTP Issue,Critical,AG035,Delhi,New,Closed,24,3.72,No,Yes,4,20-02-2026 00:00,00-01-1900 06:04
TKT002639,CUST03582,13-04-2026 00:00,00-01-1900 08:35,Phone,Technical,Coupon Error,Medium,AG030,Pune,Returning,Closed,91,17.46,No,No,5,14-04-2026 00:00,00-01-1900 02:03
TKT002640,CUST01508,02-05-2026 00:00,00-01-1900 21:27,Email,Delivery,Wrong Address,Medium,AG013,Hyderabad,New,Closed,46,14.38,No,No,,03-05-2026 00:00,00-01-1900 11:50
TKT002641,CUST01220,27-01-2026 00:00,00-01-1900 14:53,Email,Payment,EMI Issue,Low,AG003,Pune,Premium,Closed,147,27.63,No,No,4,28-01-2026 00:00,00-01-1900 18:31
TKT002642,CUST01695,14-05-2026 00:00,00-01-1900 15:27,Social Media,Delivery,Tracking Issue,Low,AG011,Pune,Returning,Closed,104,35.23,No,No,5,16-05-2026 00:00,00-01-1900 02:41
TKT002643,CUST00554,02-03-2026 00:00,00-01-1900 18:37,Chat,Technical,Coupon Error,Medium,AG032,Pune,Premium,Closed,184,46.27,Yes,No,3,04-03-2026 00:00,00-01-1900 16:53
TKT002644,CUST02724,12-05-2026 00:00,00-01-1900 07:31,Chat,Delivery,Late Delivery,High,AG017,Bengaluru,New,Open,27,,No,No,,,
TKT002645,CUST04210,01-03-2026 00:00,00-01-1900 15:35,Phone,Payment,Amount Debited,High,AG001,Hyderabad,Returning,Closed,35,2.29,No,Yes,4,01-03-2026 00:00,00-01-1900 17:52
TKT002646,CUST01909,11-04-2026 00:00,00-01-1900 09:18,Email,Payment,Payment Failed,Medium,AG003,Bengaluru,Premium,Closed,115,35.87,No,No,,12-04-2026 00:00,00-01-1900 21:10
TKT002647,CUST01473,07-01-2026 00:00,00-01-1900 00:59,Email,Delivery,Missing Order,Low,AG018,Bengaluru,Returning,Closed,93,40.73,No,No,5,08-01-2026 00:00,00-01-1900 17:43
TKT002648,CUST04175,02-04-2026 00:00,00-01-1900 03:19,Phone,Product,Damaged Product,Low,AG026,Hyderabad,Returning,Closed,177,33.99,No,No,5,03-04-2026 00:00,00-01-1900 13:19
TKT002649,CUST04364,04-04-2026 00:00,00-01-1900 10:46,Chat,Account,OTP Issue,Medium,AG028,Delhi,New,Closed,51,12.68,No,No,5,04-04-2026 00:00,00-01-1900 23:27
TKT002650,CUST02096,13-06-2026 00:00,00-01-1900 22:03,Phone,Delivery,Late Delivery,Medium,AG013,Hyderabad,Returning,Open,67,,No,No,,,
TKT002651,CUST04061,09-04-2026 00:00,00-01-1900 09:19,Chat,Product,Damaged Product,Medium,AG019,Pune,Returning,Closed,101,8.38,No,No,5,09-04-2026 00:00,00-01-1900 17:42
TKT002652,CUST00755,10-03-2026 00:00,00-01-1900 11:36,Chat,Cancellation,Order Cancellation,Medium,AG010,Delhi,Returning,Closed,81,4.73,No,No,5,10-03-2026 00:00,00-01-1900 16:20
TKT002653,CUST03458,21-04-2026 00:00,00-01-1900 09:49,Social Media,Refund,Refund Rejected,Medium,AG001,Bengaluru,New,Closed,48,18.66,No,No,4,22-04-2026 00:00,00-01-1900 04:29
TKT002654,CUST03065,29-01-2026 00:00,00-01-1900 22:59,Phone,Refund,Return Pickup,Low,AG005,Mumbai,Returning,Closed,276,63.29,Yes,No,2,01-02-2026 00:00,00-01-1900 14:17
TKT002655,CUST01922,03-06-2026 00:00,00-01-1900 21:35,Phone,Payment,Payment Failed,Critical,AG006,Bengaluru,New,Closed,11,2.03,No,No,,03-06-2026 00:00,00-01-1900 23:37
TKT002656,CUST03865,12-02-2026 00:00,00-01-1900 15:53,Chat,Technical,Checkout Error,Medium,AG029,Pune,New,Closed,77,17.71,No,No,4,13-02-2026 00:00,00-01-1900 09:36
TKT002657,CUST03041,16-01-2026 00:00,00-01-1900 19:27,Social Media,Delivery,Missing Order,Medium,AG013,Bengaluru,Returning,Closed,52,18.05,No,Yes,4,17-01-2026 00:00,00-01-1900 13:30
TKT002658,CUST00650,25-06-2026 00:00,00-01-1900 21:21,Chat,Account,Profile Update,Medium,AG033,Delhi,Returning,Closed,38,16.77,No,No,5,26-06-2026 00:00,00-01-1900 14:07
TKT002659,CUST02964,10-03-2026 00:00,00-01-1900 08:35,Chat,Product,Damaged Product,Medium,AG019,Hyderabad,Premium,Closed,41,19,No,No,,11-03-2026 00:00,00-01-1900 03:35
TKT002660,CUST02182,15-02-2026 00:00,00-01-1900 11:05,Social Media,Delivery,Wrong Address,Medium,AG011,Pune,Premium,Closed,38,4.94,No,No,5,15-02-2026 00:00,00-01-1900 16:02
TKT002661,CUST02438,19-01-2026 00:00,00-01-1900 17:06,Chat,Product,Wrong Item,Medium,AG024,Delhi,Returning,Closed,114,14.16,No,No,,20-01-2026 00:00,00-01-1900 07:15
TKT002662,CUST02086,13-04-2026 00:00,00-01-1900 11:06,Email,Account,Login Issue,Critical,AG030,Mumbai,Returning,Closed,17,1.9,No,No,,13-04-2026 00:00,00-01-1900 13:00
TKT002663,CUST02228,07-04-2026 00:00,00-01-1900 14:35,Phone,Product,Damaged Product,Medium,AG019,Hyderabad,New,Closed,83,14.44,No,No,5,08-04-2026 00:00,00-01-1900 05:02
